Energy		time
2687.9072	505
2687.39922	506
2687.25591	507
2686.68947	508
2685.1607	509
2685.13033	510
2683.77478	511
2683.66087	512
2681.74225	513
2681.29336	514
2680.88882	515
2679.57231	516
2679.54795	517
2679.48241	518
2678.7373	519
2678.49244	520
2678.45688	521
2677.97909	522
2677.33768	523
2676.84831	524
2676.75981	525
2675.85649	526
2675.47022	527
2674.32046	528
2672.22841	529
2671.9168	530
2670.39037	531
2670.18852	532
2669.75231	533
2667.06018	534
2666.37918	535
2666.3744	536
2665.85736	537
2665.66576	538
2664.77802	539
2663.3332	540
2661.63256	541
2661.54588	542
2658.76297	543
2658.65238	544
2658.52516	545
2657.96596	546
2657.90019	547
2657.67726	548
2656.84622	549
2656.56754	550
2656.22513	551
2656.16542	552
2655.51156	553
2655.17762	554
2654.68679	555
2653.53178	556
2652.57099	557
2652.50419	558
2652.3929	559
2652.17702	560
2650.14003	561
2649.85182	562
2648.52892	563
2647.18222	564
2646.55496	565
2646.01791	566
2644.98793	567
2644.55229	568
2644.17278	569
2642.80217	570
2640.91659	571
2640.34173	572
2639.18694	573
2639.05175	574
2637.49366	575
2635.11895	576
2631.84853	577
2629.72105	578
2628.22497	579
2627.36994	580
2626.89415	581
2626.57889	582
2624.95389	583
2623.95234	584
2623.51889	585
2623.42231	586
2617.82912	587
2616.18654	588
2614.64794	589
2614.18586	590
2613.69908	591
2613.2917	592
2613.11699	593
2611.90754	594
2611.6649	595
2611.29466	596
2610.52002	597
2609.62687	598
2608.46952	599
2608.00026	600
2607.52871	601
2607.27776	602
2605.01422	603
2604.8192	604
2601.80363	605
2601.67619	606
2600.71504	607
2600.67597	608
2598.22917	609
2598.22225	610
2597.33141	611
2597.29704	612
2594.73454	613
2592.71709	614
2592.18243	615
2591.27666	616
2590.44921	617
2589.86493	618
2588.98401	619
2588.61947	620
2587.10192	621
2584.91391	622
2584.42079	623
2583.61739	624
2583.18648	625
2581.03781	626
2579.34937	627
2578.23942	628
2577.70982	629
2577.6047	630
2577.12987	631
2575.50021	632
2575.2987	633
2575.27338	634
2574.73452	635
2573.90252	636
2572.46049	637
2572.13026	638
2569.32734	639
2569.0524	640
2569.0039	641
2568.24821	642
2566.76314	643
2566.7502	644
2565.24923	645
2564.81898	646
2561.32634	647
2560.86387	648
2560.32265	649
2558.85325	650
2558.53861	651
2558.47761	652
2557.84548	653
2557.15238	654
2553.134	655
2552.75474	656
2551.86875	657
2551.15671	658
2550.2335	659
2549.95619	660
2549.49137	661
2547.6437	662
2547.56619	663
2547.35688	664
2547.00147	665
2546.92592	666
2545.4057	667
2544.52289	668
2544.46875	669
2543.40743	670
2543.32839	671
2543.27968	672
2542.60804	673
2539.3366	674
2538.86268	675
2536.53766	676
2536.17457	677
2535.72135	678
2534.14657	679
2534.08023	680
2531.11881	681
2530.118	682
2529.54749	683
2529.52931	684
2526.86329	685
2525.78441	686
2524.67711	687
2522.21139	688
2521.37678	689
2521.22148	690
2521.07705	691
2520.43026	692
2520.09782	693
2518.67155	694
2518.53777	695
2518.17204	696
2517.81119	697
2517.48949	698
2516.99526	699
2515.98866	700
2515.62642	701
2514.65831	702
2514.48587	703
2513.75208	704
2513.54715	705
2512.32269	706
2511.32444	707
2510.89273	708
2510.81769	709
2510.69668	710
2509.87047	711
2509.84737	712
2509.6606	713
2509.65995	714
2507.57195	715
2506.55762	716
2504.54601	717
2503.20559	718
2503.15587	719
2502.91214	720
2502.44202	721
2502.16657	722
2501.42196	723
2500.72397	724
2500.33681	725
2500.03795	726
2499.61941	727
2498.99633	728
2498.08668	729
2497.37741	730
2490.83765	731
2490.41029	732
2489.42609	733
2489.0991	734
2488.30841	735
2488.2388	736
2485.79392	737
2484.78586	738
2484.14409	739
2483.83421	740
2482.51513	741
2480.75422	742
2480.58811	743
2480.31671	744
2479.67523	745
2479.50389	746
2478.27657	747
2476.33688	748
2475.65511	749
2475.23202	750
2474.85331	751
2474.47858	752
2466.5719	753
2463.47531	754
2461.29176	755
2459.19344	756
2459.17224	757
2458.68138	758
2458.62355	759
2458.42327	760
2458.14945	761
2457.30122	762
2457.03062	763
2455.82904	764
2454.82195	765
2454.68331	766
2454.04777	767
2452.54846	768
2450.13848	769
2449.8119	770
2449.5834	771
2449.53794	772
2448.99758	773
2448.42702	774
2448.17943	775
2447.70343	776
2447.30088	777
2446.80527	778
2446.02147	779
2444.46281	780
2442.89164	781
2442.75835	782
2442.4588	783
2442.34426	784
2442.26005	785
2442.21315	786
2442.01761	787
2440.26018	788
2438.78337	789
2437.64581	790
2437.08262	791
2436.49418	792
2434.67065	793
2431.64944	794
2431.29613	795
2431.09877	796
2430.87855	797
2429.77327	798
2429.61276	799
2427.98856	800
2426.15483	801
2424.72588	802
2423.28556	803
2423.18944	804
2422.60017	805
2422.56717	806
2422.27898	807
2422.10465	808
2421.64042	809
2420.35839	810
2420.14395	811
2419.70001	812
2418.68728	813
2417.97661	814
2417.25239	815
2416.14399	816
2415.75583	817
2415.63595	818
2414.3459	819
2414.31363	820
2414.24943	821
2413.94308	822
2413.61113	823
2413.39077	824
2413.14088	825
2413.06007	826
2412.42146	827
2412.39423	828
2412.03023	829
2408.48857	830
2406.61605	831
2405.97107	832
2405.74423	833
2405.58381	834
2405.43672	835
2405.00912	836
2403.96629	837
2403.70293	838
2401.32668	839
2398.49857	840
2398.02744	841
2397.38692	842
2395.93198	843
2395.78797	844
2395.63365	845
2395.21811	846
2395.10677	847
2394.9721	848
2393.41645	849
2392.89955	850
2392.74139	851
2392.6715	852
2392.14142	853
2390.32345	854
2390.09785	855
2389.02423	856
2389.00065	857
2388.11037	858
2387.33313	859
2387.18661	860
2386.99959	861
2386.34339	862
2386.19153	863
2385.15174	864
2382.81218	865
2382.07562	866
2381.94789	867
2381.80294	868
2381.62057	869
2381.16307	870
2380.92865	871
2380.43702	872
2376.33549	873
2375.9553	874
2375.65618	875
2375.05094	876
2374.84531	877
2374.24198	878
2374.17302	879
2372.01944	880
2371.78636	881
2371.54066	882
2371.3568	883
2371.18974	884
2370.46744	885
2369.80676	886
2368.02443	887
2366.82088	888
2366.80422	889
2366.34027	890
2366.30097	891
2365.15482	892
2364.41992	893
2363.24247	894
2362.52069	895
2361.14464	896
2360.89308	897
2360.58265	898
2360.21418	899
2358.66787	900
2357.55185	901
2357.46895	902
2357.24481	903
2357.0576	904
2356.92876	905
2355.79982	906
2355.72335	907
2355.26732	908
2354.3963	909
2354.39101	910
2353.95017	911
2353.53316	912
2353.11106	913
2352.32519	914
2351.67226	915
2351.16551	916
2347.22497	917
2346.87274	918
2346.58914	919
2346.47892	920
2346.0527	921
2344.97766	922
2344.29253	923
2343.37464	924
2343.25976	925
2342.60155	926
2341.6469	927
2341.54042	928
2339.98014	929
2338.85513	930
2338.62269	931
2338.43583	932
2338.26613	933
2336.90322	934
2336.54086	935
2336.10666	936
2335.8284	937
2335.48466	938
2335.36819	939
2334.0089	940
2333.32802	941
2333.25175	942
2332.449	943
2332.10844	944
2331.68632	945
2331.66758	946
2331.63981	947
2331.45605	948
2331.41088	949
2328.87676	950
2328.29945	951
2327.8812	952
2327.74161	953
2326.91504	954
2325.07193	955
2324.39502	956
2324.07626	957
2324.05793	958
2324.05027	959
2323.66743	960
2323.51161	961
2322.41676	962
2321.64707	963
2321.5178	964
2321.09917	965
2321.05483	966
2320.54089	967
2319.77902	968
2319.08932	969
2318.73417	970
2318.45754	971
2317.29526	972
2316.16859	973
2315.48267	974
2314.84329	975
2314.12409	976
2311.62236	977
2311.49039	978
2310.99579	979
2310.00036	980
2309.83178	981
2309.25264	982
2308.3513	983
2307.15567	984
2302.78751	985
2302.75403	986
2301.59089	987
2300.75942	988
2300.55071	989
2296.43558	990
2296.32397	991
2295.99721	992
2295.58503	993
2294.1581	994
2293.57088	995
2292.77515	996
2291.94266	997
2291.78911	998
2291.67399	999
2290.97734	1000
